url,title,full_text,date_published,views,author
https://tgstat.ru/channel/@pezdicide/3654,,"🇲🇩🚸🇷🇺
Очередные блокировки в Молдавии: Yandex, «Смешарики» и «Три кота»
В Молдавии в преддверии президентских выборов и референдума по евроинтеграции
продолжаются
массовые блокировки сайтов.
▪️В Службе информации и безопасности Молдавии (СИБ)
поручили
местному интернет-провайдеру начать блокировку сайтов
Dzen, Rutube и Yandex
. Под очередную волну блокировок также попал
сайт канала «Молдова 24».
В СИБ мотивировали запреты
«высоким уровнем дезинформации»
на перечисленных сайтах.
▪️Кроме того, в молдавских СМИ
сообщают
о запретах к показу самых популярных
русскоязычных мультиков «Смешарики» и «Три кота»
, что связывают с требованием властей ограничить телевизионный контент на русском языке.
▪️Журналисты уже
назвали
молдавских детей самой дискриминируемой частью населения
из-за запрета мультиков. При этом, даже согласно исследованию ОБСЕ за 2020 год,
около 91%
населения Молдавии говорит
на русском языке.
🔻Выборы и референдум состоятся 20 октября, но власти Молдавии продолжают судорожно блокировать СМИ, где присутствует любая критика. В то же время запреты российский мультиков органично связаны с надвигающимся голосованием, ведь прорумынские власти после переизбрания
усилят тренд на борьбу с русским языком
и будут всеми силами отрывать подрастающее поколение от культурного влияния России. Только в Молдавии пока ничего взамен предложить не могут, кроме
румынского суррогата
.
#Молдавия #Россия #медиатехнологии
@pezdicide
никакой химии — только факты","4 Oct 2024, 12:31",221.9k,Системный пестицид
https://tgstat.ru/channel/@rybar/64203,,"🇲🇩🚸🇷🇺
Очередные блокировки в Молдавии: Yandex, «Смешарики» и «Три кота»
В Молдавии в преддверии президентских выборов и референдума по евроинтеграции
продолжаются
массовые блокировки сайтов.
▪️В Службе информации и безопасности Молдавии (СИБ)
поручили
местному интернет-провайдеру начать блокировку сайтов
Dzen, Rutube и Yandex
. Под очередную волну блокировок также попал
сайт канала «Молдова 24».
В СИБ мотивировали запреты
«высоким уровнем дезинформации»
на перечисленных сайтах.
▪️Кроме того, в молдавских СМИ
сообщают
о запретах к показу самых популярных
русскоязычных мультиков «Смешарики» и «Три кота»
, что связывают с требованием властей ограничить телевизионный контент на русском языке.
▪️Журналисты уже
назвали
молдавских детей самой дискриминируемой частью населения
из-за запрета мультиков. При этом, даже согласно исследованию ОБСЕ за 2020 год,
около 91%
населения Молдавии говорит
на русском языке.
🔻Выборы и референдум состоятся 20 октября, но власти Молдавии продолжают судорожно блокировать СМИ, где присутствует любая критика. В то же время запреты российский мультиков органично связаны с надвигающимся голосованием, ведь прорумынские власти после переизбрания
усилят тренд на борьбу с русским языком
и будут всеми силами отрывать подрастающее поколение от культурного влияния России. Только в Молдавии пока ничего взамен предложить не могут, кроме
румынского суррогата
.
#Молдавия #Россия #медиатехнологии
@pezdicide
никакой химии — только факты","7 Oct 2024, 10:09",211.6k,Рыбарь
https://tgstat.ru/channel/@slavaded1337/60691,,"В Молдавии заблокировали мультик ""Смешарики"". В мультфильме узрели угрозу безопасности.
Дядя Слава. Подписаться.","3 Oct 2024, 16:39",192.3k,Дядя Слава
https://tgstat.ru/channel/@ru2ch/124582,,"«Смешарики» представляют «угрозу национальной безопасности» и поэтому были заблокированы в Молдавии
Подробности о причинах и конкретных аспектах мультсериала, вызвавших подобную реакцию, не приводятся.","4 Oct 2024, 18:51",188.1k,Ньюсач/Двач
https://tgstat.ru/channel/@ndnews24/64821,,"""Смешарики"" признаны ""угрозой национальной безопасности"" в Молдове
Подробности о причинах блокировки мультсериала не приводятся.
Новости Дня","4 Oct 2024, 19:56",114k,ND - Новости Дня
https://tgstat.ru/channel/@OstashkoNews/154162,,"🔴
При ударе по аэродрому в Староконстантинове уничтожены пять F-16 и погиб военный ВВС США
Об этом пишет тг-канал «Военный обозреватель» со ссылкой на пост супруги американца.
📝
«Стивен умер из-за всей этой ерунды с программой иностранных инструкторов. Я не знаю, почему он согласился. И я не понимаю, как они собираются возвращать моего мужа из проклятого Староконстантинова»,
– написала она.
Также в посте сказано, что при ударе
по аэродрому Староконстантинов
уничтожены пять американских истребителей.
❗️
Другие источники сообщают, что были уничтожены от двух до четырех F-16, однако подтверждений этому пока нет.
Осташко! Важное | подпишись
|
#важное","26 Sep 2024, 15:15",97.5k,Осташко! Важное
https://tgstat.ru/channel/@sanya_florida/20502,,"«Стивен умер из-за всей этой ерунды с программой иностранных инструкторов. Я не знаю, почему он согласился. И я не понимаю, как они собираются возвращать моего мужа из проклятого Староконстантинова»
Как утверждается, погибли американцы на авиабазе в Староконстантинове. В соц. сетях пишут расскрженные вдовы. Говорят что не надо огорчаться из-за пяти F-16. Главное - люди погибли...","26 Sep 2024, 15:35",493.9k,Саня во Флориде
https://tgstat.ru/channel/@Mikle1On/29785,,"Меланья Паркер, истинная американка, клянет на чем свет стоит ""факинг рашу"", которая посмела грохнуть ее мужа Стивена, военнослужащего армии США, летчика, вместе с его F16 на аэродроме в Константиновке.
Её муж и такие же, как он, джентльмены, приехали повеселиться на сафари и пострелять ""этих северных варваров"", а эти ""факинг раша"" их ракетой! Как это, факинг нецивилизованно! Как обидно! А главное ""За что?"". Убивать русских - это ведь так правильно, цивилизованно и гуманно!
-О чем думает наше факинг правительство? - возмущается Меланья, -почему не вбомбит ""эту факинг рашу"" в каменный век дистанционно, как обычно это делали джентльмены в Сербии, Ливии, Ираке?
Одним словом, сплошные расстройства. Стивен, его друзья-джентльмены и пять F16 - минус, а руские возмутительно живы. Даже не знаю, чем помочь Меланье...
💣
@Mikle1On","27 Sep 2024, 06:30",240.3k,Мир Михаила Онуфриенко
https://tgstat.ru/channel/@borisenkoD/22782,,"Жена американского инструктора, погибшего в результате атаки нашей армией украинского аэродрома в Староконстантиново, пишет:
""Стивен мертв. Мой муж погиб. Гребанная Россия, гребанная Украина!!! Стивен умер из-за всей этой ерунды с программой иностранных инструкторов. Я не знаю, почему он согласился. И я не понимаю, как они собираются возвращать моего мужа из проклятого Староконстантинова? И как они вернут других погибших их семьям теперь?? Кто-то сожалеет об уничтоженных пяти самолетах F-16, вы - гребанные идиоты. Наши люди погибли и кто знает где и за что?""","26 Sep 2024, 17:13",57.8k,Borisenko Dmitriy
https://tgstat.ru/channel/@voenndelo/11558,,"⚡️
Военнослужащий ВВС США убит в зоне СВО
Из американского сегмента соцсетей:
СТИВЕН МЕРТВ. Мой муж мертв. Долбаная Россия и долбаная Украина!! Он умер из-за всей этой чуши с программой иностранных инструкторов. Я не знаю, почему он согласился... Он не был дома несколько месяцев. А теперь его просто нет. И я не понимаю, КАК они собираются вернуть моего мужа из этого долбаного Староконстантинова?? И кто вернет остальных погибших людей их семьям здесь?? Кто-то расстроен из-за этих пяти долбаных F-16. Вы долбаные идиоты. Хватит. Наши люди гибнут неизвестно где и за что?
#Россия #Украина #СВО #F16 #США
@voenndelo","26 Sep 2024, 16:59",54.6k,Военндело (Военное дело)
https://tgstat.ru/channel/@warfakeees/2576,,"F-16, оказывается, пока не супер-оружие. По словам украинского замминистра обороны Ивана Гаврилюка на подготовку пилотов отводится слишком мало часов. Этого времени «недостаточно, чтобы говорить о получении хотя бы временного превосходства в воздухе над ВКС РФ».
Стоит признать, что «гениальный» пиар-ход с передачей готовящихся к списанию истребителей на Украину провалился. Вместо экономии на утилизации и демонстрации верности «курсу партии» на затягивание конфликта, западные чиновники получили несмываемый позор для своего ВПК.
Напомним, что подтверждена потеря одного из F-16,
сбитого
, судя по всему, ракетой ЗРК Patriot. Жертвой дружественного огня сал и один из самых опытных пилотов ВВСУ подполковник Алексей
Месь
. Есть основания полагать, что уничтожена и значительная часть остальных американских истребителей, переданных Украине — во время атаки на аэродром Староконстантинов, что была на прошлой неделе. Тогда сообщалось о вероятном поражении от 2 до 4 F-16.
Косвенным подтверждением служит пост вдовы американского военнослужащего о гибели своего мужа на Украине:
«Он умер из-за всей этой чуши с программой иностранных инструкторов. Я не знаю, почему он согласился... Он не был дома несколько месяцев. А теперь его просто нет. И я не понимаю, КАК они собираются вернуть моего мужа из этого долбаного Староконстантинова?? И кто вернет остальных погибших людей их семьям здесь?? Кто-то расстроен из-за этих пяти долбаных F-16. Вы долбаные идиоты. Хватит. Наши люди гибнут неизвестно где и за что?»
Война. Без фейков","1 Oct 2024, 15:05",3.8k,Война. Без фейков
https://tgstat.ru/channel/@fighter_bomber/18219,,"СТИВЕН МЕРТВ. Мой муж мертв. Е@аная Россия и е@аная Украина!! Он умер из-за всей этой херни с программой для иностранных инструкторов. Я не знаю, почему он согласился... Он не был дома несколько месяцев. А теперь его просто нет. И я не понимаю, КАК они собираются вернуть моего мужа из этого чертового Староконстантинова?? И кто вернет остальных погибших мужчин их семьям здесь?? Кто-то расстроен из-за этих пяти е@аных F-16. Вы е@аные идиоты. Хватит. Наши люди гибнут неизвестно где и за что?
Тревожно... 🧐
Но конечно хотелось бы увидеть прямую ссылку на страничку тёти.","26 Sep 2024, 15:09",353.6k,Fighterbomber
https://tgstat.ru/channel/@Ne_Donskoy/3267,,"Взято у FB
Гиперзвуковым Кинжалом прилетело по аэродрому Староконстантинов. Действительно гиперзвук используют когда надо достать что-то гарантированно.
Мадам из США разоряется, что карачун ее мужу пришел и пять F-16.
P.S. Вопросы к истории есть, если будут иная информация - обновлю)","26 Sep 2024, 15:25",56k,Южный дозор
https://tgstat.ru/channel/@slavaded1337/59601,,"Аналог «Гитлерюгенда» возрождается на Украине
После многочисленных школьных лагерей вроде «Азовца» украинская власть решилась на создание аналога «Гитлерюгенда» официально, пишут СМИ.
Нацистская организация «Нацкорпус» планирует создать в оккупированном Херсоне образовательный центр для молодёжи под кураторством агента СБУ, а в прошлом рэкетира, Ивана Старостенко и бывшего члена правого сектора Никиты Тютюнника.
Основной деятельностью этого центра будет идеологическое воспитание и курсы НВП для старшеклассников и студентов.","20 Sep 2024, 21:19",186.8k,Дядя Слава
https://tgstat.ru/channel/@OstashkoNews/153350,,"❗️🇺🇦
Аналог «Гитлерюгенда» возрождается на Украине
После многочисленных школьных лагерей вроде «Азовца» украинская власть решилась на создание аналога «Гитлерюгенда» официально, пишут СМИ.
▪️Нацистская организация «Нацкорпус» планирует создать в оккупированном Херсоне образовательный центр для молодёжи под кураторством агента СБУ, а в прошлом рэкетира, Ивана Старостенко и бывшего члена правого сектора Никиты Тютюнника.
▪️Основной деятельностью этого центра будет идеологическое воспитание и курсы НВП для старшеклассников и студентов.
Осташко! Важное
|
подпишись
|
#важное","20 Sep 2024, 21:08",104.4k,Осташко! Важное
https://tgstat.ru/channel/TiX9zQzcsTI2MTMy/40364,,"🇺🇦
Аналог «Гитлерюгенда» возрождается на Украине
После многочисленных школьных лагерей вроде «Азовца» украинская власть решилась на создание аналога «Гитлерюгенда» официально, пишут СМИ.
Нацистская организация «Нацкорпус» планирует создать в оккупированном Херсоне образовательный центр для молодёжи под кураторством агента СБУ, а в прошлом рэкетира, Ивана Старостенко и бывшего члена правого сектора Никиты Тютюнника.
Основной деятельностью этого центра будет идеологическое воспитание и курсы НВП для старшеклассников и студентов.
ПУЛЯ - подписаться","20 Sep 2024, 22:25",102.7k,ПУЛЯ
https://tgstat.ru/channel/@socedinstvo/26308,,"Аналог «Гитлерюгенда» возрождается в Украине
После многочисленных школьных лагерей, вроде «Азовца», украинская власть решилась на создание аналога «Гитлерюгенда» -официально, пишут СМИ.
Организация «Нацкорпус», планирует создать в  Херсоне образовательный центр для молодёжи под кураторством агента СБУ, а в прошлом рэкетира, Ивана Старостенко, и бывшего члена правого сектора Никиты Тютюнника.
Основной деятельностью этого центра будет идеологическое воспитание и курсы НВП для старшеклассников и студентов.","21 Sep 2024, 11:01",93.3k,Мисливец Егор
https://tgstat.ru/channel/v-P0xT4ViGI4Yzg6/66480,,"ТЦК начали врываться на похороны солдат ВСУ, чтобы набирать ""добровольцев"".
В Николаеве с поминок солдата ВСУ, ликвидированного через 2 месяца после мобилизации в Курской области, ТЦК забрали 10 мужчин. Родственники не могут связаться с ними и не знают где они.
NE.САХАР","23 Sep 2024, 16:25",274.4k,NЕ.САХАР
https://tgstat.ru/channel/AAAAAEG9D2xsO4xhFP_EFQ/66060,,"🫡🇺🇦
ТЦК начали врываться на похороны солдат ВСУ, чтобы набирать ""добровольцев"".
В Николаеве с поминок солдата ВСУ, ликвидированного через 2 месяца после мобилизации в Курской области, ТЦК забрали 10 мужчин. Родственники не могут связаться с ними и не знают где они.
RUS CRIMINAL
Самый военно-криминальный канал в Телеграме🚨","23 Sep 2024, 18:02",136k,Rus_criminal
https://tgstat.ru/channel/@NSDVKhersone/27732,,"🇺🇦ТЦК  явилось за уловом на поминки погибшего  украинского солдата.
Призванный в июне этого года, житель Николаева Дмитрий Хайруленко, погиб в Курской области. Во время похорон, моГилизаторы из ТЦК  ворвались на поминки и  забрали десять мужчин.
В следующий раз заберут десять по десять...
Как вам такая перспектива, Николаев?
➡️
ПОДПИСАТЬСЯ
#насамомделе #насамомделевхерсоне #херсон #kherson
✉️
Наш чат |
🤖
Наш бот
| 📱
Наш Дзен","24 Sep 2024, 09:29",105.2k,На самом деле в Херсоне
https://tgstat.ru/channel/R4FxuC4e9nTKlg2S/57289,,"ТЦК начали врываться на похороны солдат ВСУ, чтобы набирать ""добровольцев"".
В Николаеве с поминок солдата ВСУ, ликвидированного через 2 месяца после мобилизации в Курской области, ТЦК забрали 10 мужчин. Родственники не могут связаться с ними и не знают где они.
👉 СЛЕДИТЬ ЗА НОВОСТЯМИ","23 Sep 2024, 17:32",91.3k,Что произошло?
https://tgstat.ru/channel/@uzelsv/38635,,"ТЦК начали врываться на похороны солдат ВСУ, чтобы набирать ""добровольцев"".
В Николаеве с поминок солдата ВСУ, ликвидированного через 2 месяца после мобилизации в Курской области, ТЦК забрали 10 мужчин. Родственники не могут связаться с ними и не знают где они.","23 Sep 2024, 17:00",85.9k,🔴 Узел связи
https://tgstat.ru/channel/2q2Pt3Y_0E41ODQy/59364,,"ТЦК начали врываться на похороны солдат ВСУ, чтобы набирать ""добровольцев"".
В Николаеве с поминок солдата ВСУ, ликвидированного через 2 месяца после мобилизации в Курской области, ТЦК забрали 10 мужчин. Родственники не могут связаться с ними и не знают где они.
💎
На ПередоVой | Подписаться
🇷🇺
Резерв - тык","24 Sep 2024, 10:37",77.4k,На ПередоVой 🇷🇺
https://tgstat.ru/channel/@Mikle1On/29811,,"Студентам предлагают принести в макулатуру книгу Пушкина или любого другого русского автора, чтобы автоматически получить зачет по украинской литературе.
Это, собственно, всё, что следует знать о т.н. ""украинской литературе"".
💣
@Mikle1On","27 Sep 2024, 22:02",230.7k,Мир Михаила Онуфриенко
https://tgstat.ru/channel/@culturnenko/1365,,"📚❌
Варварская программа культурной деградации под названием «Депушкинизация» проводится на Украине
Студентам предлагают принести в макулатуру книгу Пушкина или любого другого русского автора, чтобы автоматически получить зачет по украинской литературе.
❓На что по вашему мнению нацелены подобные инициативы?
Культурненько — подпишись","25 Sep 2024, 17:23",98k,Культурненько
https://tgstat.ru/channel/TiX9zQzcsTI2MTMy/40522,,"🇺🇦
Варварская программа культурной деградации под названием «Депушкинизация» проводится на Украине
Студентам предлагают принести в макулатуру книгу Пушкина или любого другого русского автора, чтобы автоматически получить зачет по украинской литературе.
ПУЛЯ - подписаться","25 Sep 2024, 19:23",94.3k,ПУЛЯ
https://tgstat.ru/channel/DNfjh3jXoGQ2NzBi/53003,,"🤬 Украинским студентам предлагают принести в макулатуру книгу Пушкина или любого другого русского автора, чтобы автоматически получить зачет по украинской литературе.
Больше новостей 👉
Армия 🅉 18+","26 Sep 2024, 13:50",86.4k,Z-News | Армия 🅉 18+ 🔥
https://tgstat.ru/channel/@kotreal/35627,,"«Принеси в макулатуру книгу Пушкина и получи зачет по украинской литературе автоматом».
Это, как не трудно догадаться, Львов.
Если увидите в будущем какела с дипломом Львовского университета – знайте, что все зачеты он получил с помощью сдачи макулатуры. А значит данный специалист - дегенерат.
Кот😼Костян","25 Sep 2024, 13:45",79.8k,Кот Костян - официальный канал🇷🇺
https://tgstat.ru/channel/O03BrI8MKa1kYzNi/19654,,"🇺🇦В украинском университете проводят программу «Депушкинизации».
Студентам предлагают принести в макулатуру книгу Пушкина или любого другого русского автора, чтобы получить автоматом зачет по украинской литературе.
==
Маразм крепчайший.
Fox News Russia - Подписаться","25 Sep 2024, 15:08",53.5k,Fox News Russia
https://tgstat.ru/channel/ScFw2QVcza9mNjgy/749,,"На Украине сдают книги Пушкина в макулатуру
«Принеси в макулатуру книгу Пушкина и получи зачет по украинской литературе автоматом», — такое объявление висит в Львовском университете.
🔴
Россияне в ТеIеgrаm🇷🇺
|
Наш Чат","26 Sep 2024, 16:05",42.9k,Россияне в TeIegram 🇷🇺
https://tgstat.ru/channel/pnE0SPW9msNlZTky/1652,,"❗️Хохлы решили переименовать «Донецк» в «Байденодар».
Как только не вылижут лишь бы помощь шла
. Предлагаю Зеленскому взять отчество Байдена, думаю оценит.
Обратите внимание на автора петиции, возможно жирный троллинг.
🦅
СОКОЛ - ПОДПИСАТЬСЯ","30 Sep 2024, 21:28",219k,СОКОЛ
https://tgstat.ru/channel/@slavaded1337/60436,,"🤡Хохлы решили переименовать «Донецк» в «Байденодар». Перемога!
Дядя Слава. Подписаться.","30 Sep 2024, 21:05",183.8k,Дядя Слава
https://tgstat.ru/channel/Wmo2yumY10djNTky/41936,,"🤡Хохлы решили переименовать «Донецк» в «Байденодар». Перемога!
🇷🇺
Первый народный
✅","30 Sep 2024, 21:10",111k,Первый Народный | Новости
https://tgstat.ru/channel/ScL1FOCgJCbFNJK1/70214,,"Ничего необычного, просто Трамп
поблагодарил залупу в Твиттере за лайки в профиле.
Также кандидат в президенты пообещал информировать
подписчика о всех важных новостях с выборов.
Спасибо за внимание.
👉
Топор +18. Подписаться","3 Oct 2024, 12:50",1.9m,Топор+
https://tgstat.ru/channel/@bloodysx/39374,,"Важная политическая новость. Дональд Трамп поблагодарил “Залупу“ за похвалу его поста.
Вроде бы звучит похабно, но из твита слов не выкинешь. “Трамп поблагодарил Залупу“ — медицинский факт. Живём с этим.","3 Oct 2024, 13:40",286.8k,Кровавая барыня
https://tgstat.ru/channel/k_Z9AGYLs7g5ZGUy/40813,,"Трамп поблагодарил «Залупу» за то, что она лайкнула его пост в твиттере
...
Кроме того, кандидат в президенты пообещал отправлять Залупе важные новости о грядущих выборах.
Поздняков. Подписаться","3 Oct 2024, 13:18",397.7k,Поздняков 3.0
https://tgstat.ru/channel/@dvachannel/146650,,"Внимание!
Дональд Трамп
поблагодарил
залупу
в твиттере.
Спасибо за внимание.","3 Oct 2024, 12:25",305.1k,Двач
https://tgstat.ru/channel/@Cbpub/54629,,"Ничего необычного, просто Трамп поблагодарил залупу в Твиттере 🤣","3 Oct 2024, 12:20",238.8k,КБ
https://tgstat.ru/channel/@slavaded1337/60667,,"Ничего необычного, просто Трамп поблагодарил залупу за лайки его постов в Твиттере
Дядя Слава. Подписаться.","3 Oct 2024, 11:37",186.6k,Дядя Слава
https://tgstat.ru/channel/o5uBg88H05IyNGYy/29255,,"Ничего необычного, просто Трамп поблагодарил залупу в Твиттере
Бладсикер. Подписаться","3 Oct 2024, 11:32",146.7k,Бладсикер 2.0
https://tgstat.ru/channel/@whackdoor/13692,,"Трамп поблагодарил ЗАЛУПУ
в Твиттере за лайки в своем профиле.
Кандидат в президенты пообещал отправлять юзеру важные обновления о выборах.
👍
Бэкдор","3 Oct 2024, 12:22",115.2k,Бэкдор
https://tgstat.ru/channel/@BILD_Russian/19012,,"Жители Ливана празднуют смерть главы «Хезболлы» Хасана Насраллы
В интернете появляются видеоролики, подобные этому: люди танцуют и поют на улицах. У Хезболлы в Ливане множество противников, для которых гибель Насраллы — надежда на освобождение от гнёта террористической организации.
Видео: AlinejadMasih
(X)
@BILD_Russian","28 Sep 2024, 13:59",22k,BILD на русском
https://tgstat.ru/channel/@Guess_Factory_NN/239,,"Марк Твен однажды сказал:
«Есть три вещи, которые женщина способна сделать из ничего: шляпку, салат и скандал»⁠⁠
😅
#guess","18 May 2024, 23:16",80,🌸 GUESS_FACTORY_NN 🌸
https://uk.tgstat.com/channel/@VasiletsDmitriy/27002,,"Выборы в США - это всегда секретные убийства, а в 21 веке всё это становится достоянием гласности.
Конгресменша Марджори Тейлор Грин заявила, что сотрудник телекорпорации «ABC», который утверждал, что перед дебатами Камале Харрис заранее был направлен список примерных вопросов, погиб в автомобильной аварии.
Очередная случайная смерть. Этот кровавый след тянется очень давно от «демократической партии» США.","16 Sep 2024, 22:42",157.2k,Дмитрий Василец
https://tgstat.ru/channel/@glavmedia/359067,,"Конгрессвумен-трампистка Марджори Тейлор Грин пишет, что сотрудник ABC, который утверждал, что перед дебатами Камале Харрис заранее был направлен список примерных вопросов, погиб в автомобильной аварии.
Надо же! Наверно, пренебрегал правилами дорожного движения и вот результат. Или сердце прихватило. За здоровьем не следил совсем...","15 Sep 2024, 17:28",156.9k,Темы. Главное (ГлавМедиа)
https://tgstat.ru/channel/@mardanaka/25847,,"Сотрудник телекомпании ABC, который утверждал, что команда Камалы Харрис заранее направила список вопросов перед дебатами с Трампом, погиб в автокатастрофе. Сообщила конгрессменша от республиканцев Марджори Тейлор Грин.
Надо же, как неожиданно!","15 Sep 2024, 21:04",83.4k,МАРДАН
https://tgstat.ru/channel/@kozakrichala/38670,,"Конгрессвумен-трампистка Марджори Тейлор Грин пишет, что сотрудник ABC, который утверждал, что перед дебатами Камале Харрис заранее был направлен список примерных вопросов, погиб в автомобильной аварии.
Надо же! Наверно, пренебрегал правилами дорожного движения и вот результат. Или сердце прихватило. За здоровьем не следил совсем...","15 Sep 2024, 17:29",65.9k,Коза кричала
https://uk.tgstat.com/channel/@naspravdiinfo/101107,,"Конгрессвумен-трампистка Марджори Тейлор Грин пишет, что сотрудник ABC, который утверждал, что перед дебатами Камале Харрис заранее был направлен список примерных вопросов, погиб в автомобильной аварии.
Лучшие традиции американских выборов в действии.
Насправді. Подписаться
#Новости #политика #сатира","16 Sep 2024, 09:00",56.2k,Насправдi
https://tgstat.ru/channel/nKNxTM7cTFplNjBi/5194,,"Конгрессвумен-трампистка Марджори Тейлор Грин пишет, что сотрудник ABC, который утверждал, что перед дебатами Камале Харрис заранее был направлен список примерных вопросов, погиб в автомобильной аварии.
Совпадение? 🤔
🚀
Такер Карлсон для России
—
Подпишись","15 Sep 2024, 20:18",56.3k,Такер Карлсон для России
https://tgstat.com/ru/channel/@svezhesti/116095,,"Конгрессвумен-трампистка Марджори Тейлор Грин пишет, что сотрудник ABC, который утверждал, что перед дебатами Камале Харрис заранее был направлен список примерных вопросов, погиб в автомобильной аварии.
Надо же! Наверно, пренебрегал правилами дорожного движения и вот результат. Или сердце прихватило. За здоровьем не следил совсем...","16 Sep 2024, 09:18",31.6k,СВЕЖЕСТИ
https://tgstat.ru/channel/@lomovkaa/78182,,"🔥
Сезон политических убийств открыт? Конгрессвумен от Республиканской партии Марджори Тейлор Грин обратила внимание на очень странную смерть.
Информатор ABC, который утверждал, что Камале Харрис задавали вопросы перед дебатами, погиб в автокатастрофе. Если верить новостным сводкам,
- написала она в соцсети X.
Сам телеканал официальных заявлений по этому поводу не делал.
#США #Гибель #Выборы
📮
Подпишись на ЛОМОВКУ","15 Sep 2024, 20:12",48.5k,Lomovka
https://tgstat.ru/channel/@narodnaya_tri_buna/4395,,"Иркутск, Татьяна.
Уинстон Черчилль: ""Если дети чиновников не воюют,
то это не война, а бизнес"".
Депутаты, почему вы до сих пор не на передовой?
Пора вам проявить героизм. Вы же ПАТРИОТЫ...
И дети ваши ПАТРИОТЫ... Бронежилеты и каски сами себе купите, у народа денег хватает только на трусы и носки.
Присоединяйтесь К СВОим...
К СВОим пусть присоединяются певцы Газманов, Киркоров, Шаман...
А мы вас будем помнить.","25 Aug 2024, 06:31",3.2k,НАРОДНАЯ ТРИБУНА
https://tgstat.ru/channel/@Klimovo_3232/33328,,"Министерство образования Брянской области проводит кампанию «Солдат ребенка не обидит»
Будет полезно для многих родителей","24 Sep 2024, 20:27",1.4k,Климово_32
https://tgstat.ru/channel/@dmitrynikotin/23569,,"Язык и вера - отобрали всё. Воевали за тех, кто это будет отбирать и будет унижать этим даже мертвых?
В Черновцах священник ПЦУ отказался впускать для отпевания в церковь двоих всушников, которые были крещены в запрещенной ныне УПЦ.
📱
Дмитрий Никотин. Подписаться!","7 Sep 2024, 12:30",383.7k,Дмитрий Никотин
https://tgstat.ru/channel/@apwagner/28142,,,"7 Sep 2024, 12:26",113.1k,Alex Parker Returns
https://tgstat.ru/channel/ScL1FOCgJCbFNJK1/69170,,"Пачка
Cheetos
уничтожила
Карлсбадские
пещеры
в национальном парке Нью-Мексико — они превратились в
ядовитую ловушку для тысяч животных
и микроорганизмов.
Всё из-за туриста, случайно уронившего пачку чипсов в пещеру, за которую началась
королевская битва насекомых
— месиво отсырело и превратилось в
плесень, заполонившую
пещеры
.
Одна невинная пачка кукурузных снеков стала причиной
гибели местных обитателей
. Учёные назвали этот случай — экологической катастрофой.
👉
Топор +18. Подписаться","13 Sep 2024, 10:41",1.8m,Топор+
https://tgstat.ru/channel/@dvachannel/145324,,"Чипсы Cheetos уничтожили легендарные Карлсбадские пещеры в нацпарке штата Нью-Мексико
Поел эти ваши чипсы","13 Sep 2024, 00:28",423.1k,Двач
https://tgstat.ru/channel/@mediyca/1157,,"Пачка Cheetos уничтожила Карлсбадские Пещеры
Один из туристов уронил пачку чипсов в Нью-Йоркской пещере. Насекомые быстро облепили Cheetos и всё превратилось в плесень, которая распространилась по пещере. Одна пачка кукурузных снеков стала причиной гибели местных обитателей.
Скиньте это друзьям, которые мусорят где попало, пусть задумаются и перестают заниматься подобным.
⚫️
Попасть в Медийку","13 Sep 2024, 18:53",295.7k,Медийка
https://tgstat.ru/channel/@Cbpub/54108,,"Банальная пачка  Cheetos уничтожила Карлсбадские пещеры в национальном парке Нью-Мексико — они превратились в ядовитую ловушку для тысяч животных и микроорганизмов.Всё из-за туриста, случайно уронившего пачку чипсов в пещеру, за которую началась королевская битва насекомых — месиво отсырело и превратилось в плесень, заполонившую пещеры.
Пачка кукурузных снеков стала причиной гибели местных обитателей. Учёные назвали этот случай — экологической катастрофой","13 Sep 2024, 11:08",243.6k,КБ
